id,title,year,original_language,poster_path,human_verdict,has_text,human_note
814951,"Petrus et Lupa",1995,en,/3MctNEZRKss3g9WfZ6SH2ruFkeB.jpg,no_es_poster,,""
815279,"Atrophy",2021,en,/2vlyzopNwXx5WqS4sZUXab4UlAB.jpg,no_es_poster,,""
816311,"Dead Air",2020,en,/ifNTCYKwLCjUXRu5eWfizYPyWAG.jpg,no_es_poster,,""
816519,"Handy Man",1999,en,/moXXfzXHcXNMrFhYUlRRgM6q4N6.jpg,no_es_poster,,""
817170,"Lucky Feet 2000",2021,en,/u2W8OMmHBYVkadV3Ze2JCwNZ90K.jpg,no_es_poster,,""
817514,"Lesson 9",1999,en,/x45Yy6HSjb89lqVLmcJGGBP19gz.jpg,no_es_poster,,""
817814,"A good Day Fan Film",,es,/1OjOoERFzFgdaWvWsXTY697BXik.jpg,no_es_poster,,""
818442,"The Immigrant",1986,en,/5AsHRJYGptM4Vpy6tY7wNZAM5rP.jpg,no_es_poster,,""
818793,"The Deacon of Dark River",1988,is,/2WIauFWF3RG2Nyej81Aa5MOV4gn.jpg,no_es_poster,,""
819401,"Sonnet of Delirium",2012,en,/smSW8JPoxkcZepHnAAHxV2iM7ZD.jpg,no_es_poster,,""
821418,"Anzu-chan",2017,ja,/1PpqEsJiM5m0MyPyzDm8PBqLSA5.jpg,no_es_poster,,""
821501,"Shapeless",2021,en,/kVqYcicseNaQC74cb299eDoaEH3.jpg,es_poster,si,""
822821,"Naaye Paeye",2021,ta,/t4dRdRIOv5LKwJpyZZK7rNaUrvZ.jpg,es_poster,si,""
823491,"Out of Darkness",2024,en,/9tG77VE7bP8ve79X86ABwHzDqbb.jpg,es_poster,si,""
825344,"Rats in the Walls",2021,en,/jaPk9R3pajceCWeFfieqTviupxh.jpg,no_es_poster,,""
825351,"Trouble",2021,en,/qLoFxKmf1QCguSqWFEwCLhVKgRM.jpg,no_es_poster,,""
825691,"Come to Me Softly",1988,en,/pOfydl9wXGxVPZGBdkmqRkR3GQI.jpg,no_es_poster,,""
825893,"Chain Reaction",2000,zh,/aupqsMWA4s0XlALuFYayHvaKejL.jpg,no_es_poster,,""
826092,"Nervous",2004,en,/hcGssiJYxMK0g5gHTnvJSRkeFNR.jpg,no_es_poster,,""
826099,"dream journal 1",,en,/A9zKZWCjMadjQJiZ4OLoF2Mti3A.jpg,no_es_poster,,""
826863,"The Bird Game",2019,en,/anw4yO74b44zvy3nXbUxa9xPabQ.jpg,no_es_poster,,""
827797,"Lady of the Lake",1974,en,/7ARaB2Fwle1VVQzFeuPtJZGxb3c.jpg,no_es_poster,,""
828143,"El diablo",1963,es,/4M9IyduutQlCshGC8VNQKQsG0ye.jpg,no_es_poster,,""
828651,"I Stopped by Your House Last Night and The Porch Lights Swallowed Me Up",2020,en,/aS83iJHCNCxUfthMvk0RXzVNWJc.jpg,no_es_poster,,""
829361,"M",2023,mk,/rESIobLEipch59C8Qr0tRXufHYX.jpg,no_es_poster,,""
829674,"Who Was It: The Beginning(Part 1)",2020,en,/m7oNkjm003k8FhWXKb1FqKyOss6.jpg,no_es_poster,,""
829882,"Helpless void",2017,ja,/cBo4Q48SWyQpraergAf8aTZzLNE.jpg,no_es_poster,,""
830358,"Dindon Sauvage (La dinde noire)",2016,fr,/oc0NGnt5oqcrvqA07f7m2ELtFY4.jpg,no_es_poster,,""
831012,"The On-hold Music of Terror",2019,ja,/zrrxMIdp0XLjodIQAonkrcag6XI.jpg,no_es_poster,,""
831186,"Repugnant Mutilation",,en,/jInR1h1eCKEsB9yL0CjLHTRz79.jpg,no_es_poster,,""
832543,"VideoDome Rent-O-Rama",2010,en,/2cT0BCdu40067s8QapYxbJV8Qy4.jpg,no_es_poster,,""
833454,"Vampires Drink Blood... I Drink Sorrow",2021,en,/uUezUCkxiKQoVlYYhsHDCBzOhc4.jpg,no_es_poster,,""
833677,"tricotMOVIE7月号",,ja,/ohANwJAkZTuLbeE3SsSmoMqHzWd.jpg,no_es_poster,,""
835786,"Giant Spider",2021,zh,/5ApvzOzDQHMvrp59tOiCF2yLh7d.jpg,es_poster,si,""
836294,"Play With Me",2002,en,/mgcqZ1QxY2swlwvAuPd0aWriXg9.jpg,no_es_poster,,""
836519,"Horror News",1991,ja,/hOd2QbH9eD41VxOml9w0YvWJ0cy.jpg,es_poster,si,""
836525,"tricotMOVIE'13 8月号",,ja,/pkUGz182YVqJZLCTSE3PPHazMTI.jpg,no_es_poster,,""
836795,"Solitudo",2014,en,/gXcFzXXnTeFZD60NPDLRdRVeyC.jpg,no_es_poster,,""
838353,"Detektive Thumb and The Infinity House",2021,en,/42LGIEIb4nPoVjgP8yGYguIjNbc.jpg,no_es_poster,,""
838474,"Hitam",,id,/wewJ3Sn8TlkUYYKxdGUtTZPFGK6.jpg,es_poster,si,""
839347,"Alone",2020,en,/axJRwKrU1aW9oBQnh8y5Wxz0RB1.jpg,no_es_poster,,""
840603,"El Inmortal",1968,es,/zf61yvjDCrpWTQTAfLOTS51e9U7.jpg,no_es_poster,,""
840805,"Little Pigs",2016,en,/xm4gyyP7LMX4D0HF8WeTqZUaANt.jpg,no_es_poster,,""
842120,"The Rotting Woman",1997,ja,/mth032cQuE9QWWWUwJP3owBPCOe.jpg,es_poster,si,""
843290,"The Freaking Family",2005,ko,/yn4IacpWGFTKX8CMgu3BsYWJ4yz.jpg,no_es_poster,,""
843784,"Observa la silla de terror",2008,en,/hFvzmXcRngr4etbnbiKYNxnt7S1.jpg,no_es_poster,,""
843898,"She Came from the Woods",2023,en,/89uBJh6y1AQ7KE7bDO2u2mTU6N.jpg,es_poster,si,""
844386,"Ghost Station",2023,ko,/6nNI6DBaxI31oOzKSayxU4hTcFY.jpg,no_es_poster,,""
845831,"He Rang",2020,en,/yqVOmdUMtMP5NRIFan3zi11OMdu.jpg,es_poster,si,""
846867,"Mad God",2021,en,/sEULzxEZvrJvhz91wKxpbih25Sk.jpg,es_poster,si,""
848239,"Arthur Parker",2013,en,/hebCvVmQPMuMnW0WU9WqlQ7HGQ2.jpg,no_es_poster,,""
848483,"Flowing",2022,it,/iOq4m9fF2EIGxPiybRMJnBdqpYT.jpg,es_poster,si,""
849046,"La maison dans la neige",2007,en,/37YCgHqvCM11Va92ySbAmQ8Sfsy.jpg,no_es_poster,,""
849268,"Dreaming to Accept Reality",2020,ja,/fOw17w0T8BKvwi0uO9DSwbJGi0f.jpg,no_es_poster,,""
849273,"You Are Not Alone",2008,zh,/nFtzKGNVsENrtaeqPUM1ssG0EJk.jpg,no_es_poster,,""
849585,"Anna's Love",2021,ja,/yH69cIDE3sOAv1dlHKBFfjO4Yjs.jpg,no_es_poster,,""
849736,"Godzilla the Ride: Giant Monsters Ultimate Battle",,ja,/u3AiPpIZusBMBvQKGsazs57Np6O.jpg,no_es_poster,,""
849774,"Carmilla",2021,pt,/7ZF58ADKU0f0t65jUQ93pVnRjAO.jpg,no_es_poster,,""
849903,"The Daughter",2021,ko,/sGPXhT264sDKHxIDcHG9dJPiixx.jpg,no_es_poster,,""
850127,"GH5",2017,en,/pXdHMArcXBc4HVLZUikDXc87jJ4.jpg,es_poster,si,""
850236,"Chuzhal",2021,ml,/bopwKa1OSwpcFO3VzbEBRyPA0bU.jpg,es_poster,si,""
850372,"Ş",,tr,/eFZk0Ig4QT2bE4vyILXktQNscOg.jpg,es_poster,si,""
850539,"Nihon Meisaku Kaidan Gekijō: Kōya Hijiri",1979,ja,/os7aYaq68EyO7FX7vAk6rHYXum9.jpg,no_es_poster,,""
851731,"Kumari",2022,ml,/9nRd2JAPOngLX5PTyf8Bv4SCN70.jpg,es_poster,si,""
852593,"The Curious Tales of Alfred Wilberwale: A Case For Patience",2012,en,/6el0abJYkYC6hUvKR4IxPZ6E9UI.jpg,no_es_poster,,""
852783,"Protege Moi",2023,en,/3CzQv2ydjj1tumk7nj8ElVVAEVb.jpg,no_es_poster,,""
852830,"Torn Hearts",2022,en,/w8dSAuMHUgx0lYSB6wAAURStcGM.jpg,es_poster,si,""
853034,"Mephisto's House of Ill Repute",2021,en,/w6ZfRKgV2GDfc3Smi7I6d7BpIDQ.jpg,no_es_poster,,""
853688,"The White Faced Man",2014,en,/xZj0cd0VTJNbStNpdHeyj2ZgV16.jpg,no_es_poster,,""
853979,"Permanentes Diarrhö und Hämorrhoiden",,de,/gapAyd1MhU89uC5D8WDI4MhqhIw.jpg,no_es_poster,,""
854113,"DIODEs",2021,en,/5argw8updUnGCKcPSExGcIWl70E.jpg,no_es_poster,,""
854169,"The Calls Are Coming from Inside",2021,en,/uJHN0KrMgDv7C3ypRmSZz409q24.jpg,no_es_poster,,""
854268,"Hand",1966,ko,/oPgKfsSCQTmoT5nRLAJy44IA2Dx.jpg,no_es_poster,,""
854328,"Psychic Voyeur Video Cursed Appreciation Party",2010,en,/7Ex0BaPJUyF70plvCCblJyeXyxQ.jpg,es_poster,si,""
854400,"Tako-San",2021,ja,/i6bitJRaR2PLUHpTZnXN51nyz7P.jpg,no_es_poster,,""
855302,"Erotic Ghost Enamoured",1986,zh,/tD9IlXDcZ1YRTJwaSkwBR0eHIKa.jpg,es_poster,si,""
855472,"The Aftermath: A 2012 Story",,en,/29NPFBXZZKv4w6Jcv0onLRUQM4o.jpg,no_es_poster,,""
856091,"Ghost Puncher",2019,en,/ryo24z5d6ZS7xpi5WHPYAVtF27U.jpg,no_es_poster,,""
856613,"Pillywag's Mansion",2014,en,/orMT2PTK2HKUh1PrCkww3C1vmh4.jpg,no_es_poster,,""
857006,"Sisters",2021,fr,/ouskQslK0y1247yireBHA1rAuFe.jpg,no_es_poster,,""
857250,"How to make apple pie",,sr,/8z8RSyoQlQlCdl3cEpdnZWgIhXT.jpg,no_es_poster,,""
857504,"a song in b minor",2017,en,/qifhpom9smjTUEl98SVk1JcwCco.jpg,no_es_poster,,""
857721,"Three Bloody Photographs",2020,fi,/eAsLDcOUC0N4WpyplPPFRw9WvWn.jpg,no_es_poster,,""
858270,"Occupier",2021,en,/4Ma4z4Q28zvclpPetiXl4CTjiDU.jpg,no_es_poster,,""
859659,"Julia’s Coffee",2013,ms,/18lb24ZCxi3s60zKzSaDti07ZZ.jpg,no_es_poster,,""
860458,"Overnight. Friday",1991,ru,/8RnZYYKFnzY9VQzffnEP2tQj4cU.jpg,es_poster,si,""
861418,"Dr Sander´s Hour of Horror",2021,en,/21qCiURsBHWA3bRQ8eQVHUV5LTM.jpg,no_es_poster,,""
861886,"Reunion Dinner",2021,zh,/hrYuYhIvXf0Wh602WZbkHA9KUtX.jpg,no_es_poster,,""
862531,"The Miser's Doom",1899,en,/4HtSSjADqKKrwW6oIXQmgKxg5G9.jpg,no_es_poster,,""
863171,"Tixie",2020,en,/1Nr54X0DsH6ANofnQq7H9u0oPzd.jpg,es_poster,si,""
864201,"The demon in the mirror",1981,ja,/de0ExmHrSV2dWVWZP7g92n8IkpR.jpg,no_es_poster,,""
864237,"Minh Tu Le Scissorhands",,en,/yOs2FXJtoUkPzYt2mML45oURABp.jpg,no_es_poster,,""
865949,"Valentine's Die",2016,en,/6vc2Goc97cH0ahLeqj3l8DMBZuh.jpg,no_es_poster,,""
868551,"The Pocong Shroud Ghost",2022,en,/1N7Y8c3Rl1VWaoX7ZKqlyBnUra0.jpg,no_es_poster,,""
870531,"Scopaesthesia",2021,en,/2S01pAFaHqbkfH94bQ4p94ZakJf.jpg,no_es_poster,,""
871132,"Evil Blood",2020,nl,/anPzLoqBeMZhRmVsq7mCf2SrBcY.jpg,no_es_poster,,""
871836,"The Slit-Mouthed Woman: Chapter 2",2021,en,/oXk1m5vnxaMn98sRGzfM8beZ30M.jpg,no_es_poster,,""
872980,"Runnin' Away Gelée",2016,ja,/zMXAj2ig4y1WDvOFfam8cw8OhT.jpg,no_es_poster,,""
873668,"Are You Ready?",,en,/botnLMa4J9VR5GGHPm3MjdK70wl.jpg,no_es_poster,,""
874051,"Mora",2021,el,/gfxomnaE6v7qlyuhzzBYahnWXGc.jpg,no_es_poster,,""
874995,"Bleu - Everything Is Fine",2018,en,/vYTnyWHKEkXLINod61Ie2pbkGnt.jpg,no_es_poster,,""
875137,"Opsomania",2018,en,/ije2KYXC3zNQV0RyjqilzsGc3n4.jpg,no_es_poster,,""
875522,"Journey Beyond the Night",2022,ja,/rLqTzkFnkN1BtzRNUA9BfEUV2qL.jpg,es_poster,si,""
876158,"Zogugu, Strange Tales of Curses",2021,ja,/3vWN1v3yT7AJF3uyqnND6XXSDFa.jpg,no_es_poster,,""
877255,"Big Shark",2021,zh,/wdWT2afyMus9NGG1ac342Tj4ilT.jpg,es_poster,si,""
877600,"Cinderella",2021,ta,/x3MyvE3aU1sRe5x1bXaXbsRpEr7.jpg,es_poster,si,""
877621,"The Linear of Nitemare",2012,en,/crh6sfdC1W1AH1BdmSyo0RAn5P8.jpg,no_es_poster,,""
877832,"Pei Mama",2021,ta,/eKNMCvfctokzqYhjIS9TBVJi3dp.jpg,es_poster,si,""
878720,"A Life Hereafter",2017,en,/sJ52MRyvIamemKTOt2f1yPl1Xvu.jpg,no_es_poster,,""
878844,"The Plumber",2021,en,/4ToJZbQl9J2GJw8Mujh5upB7UMY.jpg,no_es_poster,,""
878853,"There Can Only Be One",2019,en,/3mcLVLzDMcVaDSigzValBJZ7017.jpg,no_es_poster,,""
878900,"FLATWOODS",2022,en,/oizWNM2ouCsayY6m5jiEDhfHfQR.jpg,no_es_poster,,""
879165,"God Lady",2021,en,/iTdH6hI0XtAFrzWNgZuzyVIiq0i.jpg,no_es_poster,,""
879339,"In the Bathroom..",,en,/2onA8pGtwairol6wrvsEgVyrXAv.jpg,no_es_poster,,""
881308,"Dreams",,en,/cSHhPLGbR2RB6V2MpmxFQBgWf8j.jpg,no_es_poster,,""
881906,"Portrait",2000,id,/i5nk0SQSdDytAgCLNPCFoQZplWA.jpg,no_es_poster,,""
882186,"Sleep",2021,en,/wx1u7oXRaeFOccA4vvtozz57NEZ.jpg,no_es_poster,,""
882218,"Wolf Pup",2019,en,/gamGFEJc3vMT4aUod1H6mf5NyOg.jpg,es_poster,si,""
882502,"Three Hos One Street",2021,en,/gIBLRodcchpmwRll3W7zqR9nMKF.jpg,no_es_poster,,""
882530,"Pygmalion",2021,en,/bO8zvvKemuHzEvfaTStFXJyXU9q.jpg,no_es_poster,,""
882791,"Kimi no haguki",1998,ja,/qIlqUTQmUcoMVfotM8vyglcIQ2e.jpg,no_es_poster,,""
882965,"Prison Festival",2007,ja,/fn0clViXI3n5HOnXORBbCloyXvD.jpg,no_es_poster,,""
885754,"Enter the Bottom of DOM",2010,ja,/A16LhYDA57uoavGXJ45qA9145Ml.jpg,no_es_poster,,""
886218,"Polydipsia",2004,de,/25IxisH1qX1Ezeja2ztdyczRyGn.jpg,no_es_poster,,""
886638,"i don't know how, but i don't think i'm alone",2021,en,/kW5JlzVatfgg4TE3pj79EQt2IFH.jpg,no_es_poster,,""
887924,"UNINVITED",2021,en,/gedP8Lm7WCnugiaAvrt7e7MOI5p.jpg,no_es_poster,,""
888827,"Boutique Fantasque",2021,en,/8pifzj2wmZ4Hcs3c2A73x4z9SVY.jpg,no_es_poster,,""
889676,"Dorset",2018,en,/yEbKCX17ASOIBHp1BCS7r04GWWJ.jpg,no_es_poster,,""
889839,"Ragtime",2021,en,/3EeLsD8HVMOxKaFkSQF1ZIjZW16.jpg,es_poster,si,""
889850,"Home Alone",1969,xx,/bZnR6hqhJJZReMt6Pw5aF8IEq2t.jpg,no_es_poster,,""
890513,"Hontoni atta kowai hanashi 2020 Special Edition",2020,ja,/bMauSAKbja6Kl56Oi9FiRuT8MtT.jpg,no_es_poster,,""
893028,"Damn, We Went Back to The Convent",2011,pt,/dzDJzw3IkHlHHIft85wxEWeDYFM.jpg,no_es_poster,,""
893335,"Andy",1999,pt,/nZty2Wk5RonbLz8GBQeJqplhpIy.jpg,no_es_poster,,""
893439,"Perdigotos da Discórdia",2012,pt,/caZWT8AjRBjU7aqxcEKN9aXLJxM.jpg,no_es_poster,,""
893955,"Vanam",2021,ta,/3Ez3alwvA3iEvIAMC9yr47jJaTc.jpg,es_poster,si,""
895218,"Turbo-Granny",2017,ja,/qVtktb4WRtzDAw4q8hGMk7KAw60.jpg,no_es_poster,,""
895499,"I see are seeing me",2021,en,/lhzr1ie21n4HwAKafuX0PcAuUEB.jpg,no_es_poster,,""
896161,"Hiya Janice",2021,en,/47axUhLHuCIDykQQtzrlhW8urBi.jpg,no_es_poster,,""
897791,"Kevin Wright",,pt,/iNsLH1cWOMq2htWgJa5V92MCv2z.jpg,no_es_poster,,""
897874,"Footsteps",2021,en,/oJIfkRaZ22XDvfm7uN24cmeWG1p.jpg,no_es_poster,,""
898348,"Lone Signal",2021,en,/x15rgssAJqBWp1YPMQbHDiQR3aw.jpg,no_es_poster,,""
899123,"Kaibyo Saga Sodo",1981,ja,/rE1PgqvYZkXoGndAOnJH7EAynL8.jpg,no_es_poster,,""
899298,"Undying",2024,en,/wFm6cJJ9mhGj1NAnoPpt1Xu8mE9.jpg,es_poster,si,""
899675,"Self-Portrait",,en,/lR6H4leFpQW4GDXocRFZFZBNKh8.jpg,no_es_poster,,""
900274,"Monastery",2021,es,/wT3d1MBVt70APb3UF1xeyIYnm2g.jpg,no_es_poster,,""
901553,"O Beijo na Morte",2012,pt,/5OopaS9QVN4eoomeyA1YG7MPZM0.jpg,no_es_poster,,""
904356,"Japanese Archipelago: Horror Ghost Zone",1990,ja,/32pEt4ukyMtC6Z1byWgDvQxIIrH.jpg,es_poster,si,""
904633,"Our Enemy",,en,/dJifQC3XgVs2L3FYKMlQ1dDHF5D.jpg,no_es_poster,,""
906200,"Slasher House 3",2024,en,/dHvtlVEf2XEmnX94UugDgAs5S6L.jpg,no_es_poster,,""
910807,"Fukt",2021,en,/kmFFU1nUtBSYwwc9q3IBmMSiobg.jpg,no_es_poster,,""
911354,"Scarlet Demon",1989,ja,/6Qpslxb7USrDNJfzmzXLVCSBFDJ.jpg,es_poster,si,""
911361,"Baku Yumemakura's Twilight Theatre",1991,ja,/rj89f6IsB7v4KrJJqID8psrjcUU.jpg,no_es_poster,,""
911700,"Shin Gakkou no Yuurei",1999,ja,/rTvhwf86QzeAeHexlFZ9OBZews3.jpg,es_poster,si,""
911708,"Star of David",,ja,/xu3kj2gec0jA7VNjv627dgUMVkw.jpg,es_poster,si,""
911731,"Youkai Ningen Bem: Part II",1992,ja,/tUEYRxqhrprjoIgvC0HRrN1WrY8.jpg,es_poster,si,""
912163,"The Terror of Terrace Street!",,en,/tqhgIBr89VjFP7mecFjyNZVWuNh.jpg,no_es_poster,,""
912650,"Vardøger",2012,no,/6oIUCOOC3ha9py6LB5AuvGtYX0Y.jpg,es_poster,si,""
917791,"GeishaCop: Fearsome Geisha Corps - Go to Hell",2010,ja,/h9xZb8eEjJ4N9S07pVaMnbIRquR.jpg,no_es_poster,,""
918045,"El Sexto",2021,es,/dZCkOuP1duj40SUt7Tz9gijqbFu.jpg,es_poster,si,""
918489,"Lux Æterna",,xx,/sIS9N1Fg7Q045bLioK5NNnNdck6.jpg,no_es_poster,,""
918621,"Let's Stop at the Morgue",2021,en,/kLvcgzRHgz52aiomvEOgP7XcA3g.jpg,no_es_poster,,""
921935,"Ballabhpurer Roopkotha",2022,bn,/84yy5xjv3sM8G2HbxUnKejKJgYz.jpg,es_poster,si,""
922754,"Lost Tales from Camp Blood - Part 3",2009,en,/rjzPU8Ge09U1S8GOvuQXwbvT4kc.jpg,no_es_poster,,""
923635,"Shin Hedorah",2021,ja,/hIa2ZDN8qXU3o02t2L9mzLISUhu.jpg,es_poster,si,""
926070,"Mimicry",2021,en,/cdaPzoFCGxjpIlU8JKqysJromhW.jpg,no_es_poster,,""
926074,"Magic Man",2021,en,/pvxVyHCiuCv1h0f29r6OyV8gkv7.jpg,no_es_poster,,""
926370,"5+Camera",2017,ja,/2NewlqKf6gpXj0sYEluxjSPSwOF.jpg,no_es_poster,,""
927409,"The strange world of Gumball",2021,es,/uEqYimFhzy9w9ZN7aBkJqR29NZW.jpg,no_es_poster,,""
928397,"We Are The Enemy",,en,/uEJ71ePX1hzSfBFMdr7ak5wY9YS.jpg,no_es_poster,,""
928782,"Speedball Nosferatu",2022,xx,/s0VcJwerCjWgAkjczKJuUcfIMRb.jpg,no_es_poster,,""
930187,"Orochi",1978,ja,/t6WQpHVbnR2DPYjHREFkZOyvqP9.jpg,no_es_poster,,""
931099,"Monkey Tester",,en,/uNqNaQhsPKEUNu1EZbz4vrMvJ0y.jpg,no_es_poster,,""
931317,"Zombie Park",2022,en,/hQunXUcHwPh34rZmbbVSGh6a59E.jpg,no_es_poster,,""
931325,"The Howl of Winterland",,en,/t6GbgkFgTkNOVz3jYQzDKZbiZaH.jpg,no_es_poster,,""
931341,"Ring Around the Rosie",2022,en,/LOvD6JcJw78i22viOeXS2uQ1a3.jpg,no_es_poster,,""
931652,"Darkness",1969,fr,/1Ps8cHAPPu8UZGHWhJFb7uPxGMf.jpg,no_es_poster,,""
932481,"Summoned",2016,en,/5k9uZTj71K9bCW7STPVejzD6Cje.jpg,no_es_poster,,""
932598,"Peachrings",,en,/qnBw9ikIs300XGdCN8eNWPIpAOQ.jpg,no_es_poster,,""
932914,"Cafard",2020,en,/ao7bYxPI0EAU89mgubyN1M2v5H2.jpg,no_es_poster,,""
933224,"Cold",2018,en,/31EJsmELgEEKlj2PyxiVPSlGs4G.jpg,no_es_poster,,""
933246,"Minsk 2020",2021,ru,/2qjBW15eD2T5Bt0xmUaTxOsvzGA.jpg,no_es_poster,,""
934630,"A Midnight Episode",1899,en,/zMBVYJ0Ecl9DqA3P4haHaIBmfuo.jpg,no_es_poster,,""
934698,"And They Saw a Great Sign In Heaven",2020,en,/ecPyOOdGNQfyLTGcV4st9SyBbDi.jpg,no_es_poster,,""
934812,"Amulet",1991,ru,/8O6A4iUm8oxWIEpZLwjbX0tfuLT.jpg,no_es_poster,,""
935076,"Super Girl Maria",1991,ja,/g85InKgyGc39seJhKqhmvJDH1TA.jpg,es_poster,si,""
935097,"Banette's Curse",,en,/9GoMp0GIao0QDsCnW3HT8q8n27T.jpg,no_es_poster,,""
935983,"Head Start",,en,/5sz7pN22kpVtlQxDeR2D7mM7fL9.jpg,no_es_poster,,""
937747,"Closure",2017,en,/q9rJWVbINnYg9ytNjuSNkeIFpM5.jpg,no_es_poster,,""
938133,"Bldg. N",2022,ja,/v738oSE6A8n8oGbYAVReIfG1klA.jpg,es_poster,si,""
938251,"A Fool's Wit",2021,en,/teIGbdttIDkbLS42i37KPtAJMDV.jpg,no_es_poster,,""
938671,"Who are we?",,en,/rhEJ0logvigQlPww0hcZ4uOmaLD.jpg,no_es_poster,,""
939231,"WRETCHED HANDS",,en,/zN8E9ivq001ogqvdmQRXIoRsq1d.jpg,no_es_poster,,""
939823,"Robo Macabro",1982,es,/3HM13mmdNbSiKIuyBpH1vZwz9H1.jpg,no_es_poster,,""
939839,"La Silla Satánica",2014,es,/5BoDsHSsXvfQJageHYoSGl5UAVa.jpg,no_es_poster,,""
940382,"Epokalipsa",2019,en,/5P3WQzBzX1tA66v9DsLMXEF9Ij6.jpg,no_es_poster,,""
940754,"Crutchnap",,en,/inRMhoEZvLVCWw7lXcYnhh6JagN.jpg,no_es_poster,,""
940972,"OH! MY GOD",1988,ja,/iQvy9Ltjl5pb4XhIW3XIJirN0uL.jpg,no_es_poster,,""
941189,"Nav",2019,uk,/a5HoOjgh1RX2Q7QLv6FVHfeVdD7.jpg,es_poster,si,""
942236,"A Walk Through the Woods (Remake)",,en,/sjlD2rFaakyUFU5tONPAoNJra7d.jpg,no_es_poster,,""
942364,"The Haunting Fear",1915,en,/d88neYGE9iQsjJsTPD1KWw4ZqSk.jpg,no_es_poster,,""
942596,"Molar",2016,en,/63Pl1SGYAXsd8tR6QnHHLTZcXiD.jpg,es_poster,si,""
942888,"Incarnation",2023,en,/ddw2VguOfUlYAVPvTPXDgZEiWk5.jpg,no_es_poster,,""
942936,"Hard Front",2021,en,/zbCnw3J4HWrLUHnqsNVUMVHbZ7T.jpg,no_es_poster,,""
943003,"Horror Diary",1993,ja,/um5ObL7Fa2IkpTFpyNjBffVZ7Am.jpg,no_es_poster,,""
943034,"Two Fools capture a Ghost",1959,cn,/jylhb37kBtL27LKs5Iumk4iw37C.jpg,no_es_poster,,""
943600,"Flesh and blood",2022,en,/lYzpQdy9awpjylagwbgFjbDAPyy.jpg,no_es_poster,,""
945423,"Induvadana",2022,te,/eyYNrfyMQZcp8s49QE34gfVTztc.jpg,es_poster,si,""
945920,"Six",2022,en,/sBpdOqydGdnMKZ22vi4UBRchWX8.jpg,es_poster,si,""
946563,"Alanngut Killinganni",2022,kl,/hUMu20YKOaG6WJiEH6CMiaXVA6Z.jpg,no_es_poster,,""
947043,"撞·死人",2020,cn,/ezbVD7SYwb6pqpneaODOkHW3T8W.jpg,no_es_poster,,""
947532,"Necktie",2020,en,/8wnEj8HfAqEL3A158BbGH1smTN6.jpg,no_es_poster,,""
948124,"Work in Progress",,en,/xXEPjmVtDLg1NBevX5i0H8UTNTo.jpg,no_es_poster,,""
949909,"Kuntilanak 3",2022,id,/s0MJ12Lf412G3KD3VkNGplHtK48.jpg,es_poster,si,""
950778,"AI",,en,/4s3hnjldqwrnuqMKepuf3l8Q7aG.jpg,no_es_poster,,""
950823,"Chase",1983,mk,/lYusTbS5QbKF9btodsB3Egvgqqv.jpg,no_es_poster,,""
950950,"Shennong Savage",2022,zh,/cELpKa5rVRCFC2CXsqlaGag5bMx.jpg,es_poster,si,""
951269,"In the Bathroom 2",,en,/1T5Qxx2ebUNV2Ex6iq1l7t8rg9N.jpg,no_es_poster,,""
951980,"Glyphs II",1977,en,/1nTWDznQm44jJYVzYOGjb7HmKy2.jpg,no_es_poster,,""
952280,"Kalo Chhaya",1948,bn,/dNaShBAlBbvdgSvjdJLoRWNH2im.jpg,es_poster,si,""
953160,"Genshi-san",1974,ja,/oXIfsoh1xQJtBguuwjhtH5BxAHo.jpg,es_poster,si,""
953714,"The Specialist",1971,en,/9qiPp8vYmVkKvu7eaQ26MOvHwpZ.jpg,no_es_poster,,""
954439,"Fat Fleshy Fingers",2023,en,/3nYI98hSjAO9BmDdBlsrxcZYSnb.jpg,no_es_poster,,""
955066,"Babajanja",2022,hr,/t6A896XAqP5oAQB4n0aenFDeTtU.jpg,no_es_poster,,""
955204,"Nikuianata",1997,ja,/rCcCbcizNA9M89HOWdagU0Zb3tR.jpg,no_es_poster,,""
955242,"O Lasanha",2021,xx,/gmnSIhQW4ZMNKOQZZu2GpgaOmsU.jpg,no_es_poster,,""
955293,"Mittel Würffel",2022,de,/sHIxxKAciMkvxNKWtmM0RS8WcV1.jpg,no_es_poster,,""
955366,"The Butcher Surgeon",2021,en,/bL1sCQjVT6mv8P6o9KmrjvMRWtF.jpg,no_es_poster,,""
955672,"Uomini con piedi con patate",2005,it,/oho7a6BdzH9wGYLYZ54ZufYd0or.jpg,no_es_poster,,""
955715,"Best Seller",2022,en,/8u2kgk96BrCsFtwsNIZePV48ln6.jpg,no_es_poster,,""
958590,"An Alien Claymation",,en,/wXIJCGmHI9Yhne61eb1F5FV23CV.jpg,no_es_poster,,""
959233,"The Honeymoon",2016,en,/cwqoYqJZpDSDdnkW64NRqXQFyzj.jpg,no_es_poster,,""
959595,"Pigman",,en,/uIdMExshfgkkfwHMkXgV4CKr1OL.jpg,no_es_poster,,""
959993,"Kaibutsu-kun: Suna Majin wo Yattsukero no Maki / Kaibutsu-kun to Haniwa Kaishin no Maki",1969,ja,/2grWxFFEiS8WrlIDjgffXqXtcuG.jpg,no_es_poster,,""
960424,"Where I Buried Him",2022,en,/xbPWKwtDjCqbFogCcwzxFsa2onv.jpg,no_es_poster,,""
